sep=,
node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks
Mashup (web application hybrid),0.7142857142857143,0.00032079663263696623,7,4,5,0.0009017132551848512,8.450111735675636e-05
WSCR,0.5,5.1364234056541745e-05,2,4,5,0.0006011421701232341,6.540410184430953e-05
Latitude,0.65,0.0002969769989314707,10,4,5,0.0018034265103697023,0.0007285129903521708
Purchasing power parity,0.8653846153846154,0.00015405161547587306,26,4,5,0.004809137360985873,0.0015790015024008338
Conglomerate (company),0.6383928571428571,0.0013582330326232883,56,3,5,0.005710850616170724,0.0004314488910270384
Microsoft Mobile,0.395,0.00019522699417651084,25,4,5,0.0006011421701232341,8.21223007631054e-05
Microsoft Silverlight,0.75,0.0036538388982647672,14,3,5,0.0027051397655545534,8.704272054411981e-05
List of tallest buildings in New York City,0.4411764705882353,0.0004150063742048834,17,4,5,0.0012022843402464682,0.00025581312397571286
News broadcasting,0.5681818181818182,0.0012836444380247799,11,4,5,0.0024045686804929365,0.0002492908346713398
Dataflow,0.8333333333333334,0.00015529751905907717,3,4,5,0.00030057108506161706,6.216984098261126e-05
Order of magnitude,0.75,0.0003114347275531486,8,4,5,0.00030057108506161706,5.552646030686035e-05
Sikhism,1.0,1.7795578436310702e-05,5,4,5,0.0006011421701232341,0.00016058022517187982
Internet forum,0.7733333333333333,0.0017257726936516383,75,4,5,0.0033062819356777877,0.0003425495301891855
List of tallest buildings in Pennsylvania,0.625,0.0001816239316239316,2,4,5,0.0006011421701232341,6.707734200662176e-05
Static random-access memory,0.7717391304347826,0.0012172248376468198,23,3,5,0.0018034265103697023,0.0002021700387534576
Home automation,0.7941176470588235,0.0002753382294317359,17,4,5,0.0021039975954313195,0.00016476844447747458
Word,0.6759259259259259,0.0010239287427260288,27,4,5,0.0033062819356777877,0.0011844597539473107
Mediterranean climate,0.5416666666666666,5.269675226501111e-05,12,4,5,0.0012022843402464682,0.00015336658276194544
Shares outstanding,0.8333333333333334,0.00047151244137554613,6,4,5,0.0009017132551848512,0.00018271195662446623
Energy (disambiguation),1.0,7.26593518355532e-05,3,4,5,0.00030057108506161706,6.061143854409787e-05
University,0.8333333333333334,0.00045165380130378536,24,4,5,0.005410279531109107,0.0008347682871915914
Finitary relation,0.84375,7.469904564822082e-05,16,4,5,0.0006011421701232341,6.985594586790088e-05
Amazon Echo,0.5,0.00026440160659488244,5,4,5,0.0006011421701232341,8.675202289236587e-05
.NET Framework,0.782608695652174,0.0022061065723290372,23,3,5,0.00510970844604749,0.00021325527197514065
California Gold Rush,0.47058823529411764,9.420017712313342e-05,17,4,5,0.0021039975954313195,0.00021044077626935668
Number theory,0.75,0.00042425022893772895,10,4,5,0.0021039975954313195,0.0005208563410187203
Qualcomm,0.4666666666666667,0.0001356256735762272,15,4,5,0.0015028554253080852,8.329196483688954e-05
Solid-state storage,0.5,5.5881605491415974e-05,4,4,5,0.0006011421701232341,9.161152718769369e-05
Package manager,0.34,0.0003136893729435893,25,4,5,0.0012022843402464682,8.339441883574797e-05
Character (computing),0.8316326530612245,0.0011796382319455582,49,4,5,0.00510970844604749,0.0011096919574806545
Mono (software),0.6,0.0001885477328695255,10,4,5,0.0018034265103697023,9.724008032943506e-05
Connotation,0.7916666666666666,0.001034203018544359,24,4,5,0.0018034265103697023,0.0012704915097238438
MongoDB Inc.,0.2857142857142857,0.005140643587613285,7,3,5,0.00030057108506161706,6.325512162520195e-05
Variable (computer science),0.8192771084337349,0.039667271642249105,83,2,5,0.007213706041478809,0.0004978517797806243
European League of Institutes of the Arts,0.875,1.7083694619926505e-05,4,4,5,0.00030057108506161706,5.568649471588696e-05
ASP.NET,0.609375,0.0007907763358669252,16,4,5,0.0021039975954313195,0.00011667150151665424
Direct-broadcast satellite,0.6052631578947368,0.0003058366948135912,19,4,5,0.0030057108506161704,0.0002679615380076691
Autism Speaks,0.25,0.00010683760683760684,1,4,4,0.00030057108506161706,5.580625898453366e-05
Qatar Airways,0.625,7.744448533922218e-05,4,4,5,0.00030057108506161706,5.848598735209961e-05
Yacc,0.84375,5.011154278365738e-05,16,4,5,0.0006011421701232341,6.432061486461987e-05
Deep structure and surface structure,0.75,0.000275126919863762,2,4,5,0.00030057108506161706,6.129312566854692e-05
Vacuum tube,0.775,0.00025399476159000727,20,4,5,0.0024045686804929365,0.0006618584281499947
Marissa Mayer,0.3125,7.040407758111108e-05,4,4,5,0.00030057108506161706,6.645110592576748e-05
Korean War,0.5416666666666666,2.9534535653416773e-05,6,4,5,0.0018034265103697023,0.0008721960993835434
Computation,0.6156716417910447,0.0011414348161431073,67,4,5,0.0027051397655545534,0.0009260679439672683
Class-based programming,0.5476190476190477,0.0005436776414302014,42,4,5,0.0024045686804929365,0.0002524704628087533
Information space,0.7236842105263158,0.00037589852686858326,38,4,5,0.00030057108506161706,0.00011620049980267216
Web traffic,0.7692307692307693,0.0007244480244255344,13,4,5,0.0018034265103697023,0.0001480496953049647
Plain Old XML,0.5119047619047619,0.0004201990030680132,21,4,5,0.00030057108506161706,5.835967806408895e-05
"Scotts Valley, California",0.6666666666666666,0.00011699948097848219,6,4,5,0.00030057108506161706,6.793522144446032e-05
Radio spectrum,0.6388888888888888,0.0003785848638665777,9,4,5,0.0015028554253080852,0.00033139268936503366
Specification (technical standard),0.725,0.0016676994101894253,30,4,5,0.0036068530207394047,0.0004138419506749175
User experience,0.6875,0.003141628303182337,8,3,5,0.0009017132551848512,0.00011295190606666581
Stanford University,0.61328125,0.0009328258116868743,32,3,5,0.004508566275924256,0.0003010771341868718
"Burbank, California",0.5808823529411765,0.0005531034083861463,17,4,5,0.0021039975954313195,0.00015843092775253
Kansas City metropolitan area,0.5,0.0004640934947732461,13,4,5,0.0021039975954313195,0.0001238804727453628
Yen sign,0.6470588235294118,0.00011530760853384361,17,4,5,0.004809137360985873,0.0001029286950615194
Apple Store,0.375,5.4302974983342e-05,16,4,5,0.0009017132551848512,0.00011586379199803368
Buddhism,0.5833333333333334,4.6890372042819e-05,12,4,5,0.0027051397655545534,0.0003624179783912618
Online auction,0.7711864406779662,0.0037196950276119144,59,4,5,0.0006011421701232341,0.00014421761055580294
Client-side scripting,0.44298245614035087,0.0013688112880752838,57,4,5,0.0021039975954313195,0.00011568311017677163
Amazon Video,0.75,0.00023454331980284014,6,4,5,0.0006011421701232341,6.978088735532317e-05
Holding company,0.6458333333333334,0.002415401551903143,24,3,5,0.0030057108506161704,0.00021291939600888085
Website,0.6269633507853403,0.009500720050125724,191,3,5,0.01562969642320409,0.0010535017966828493
Boots UK,0.16666666666666666,0.0013521634615384615,6,4,5,0.0009017132551848512,9.663985320076178e-05
PHP License,0.45,0.00020097440849717446,5,4,5,0.0006011421701232341,6.75334772311211e-05
Industrial design,0.7666666666666667,0.0005559871675798816,15,4,5,0.0015028554253080852,0.0002473524273127784
Electronic circuit,0.7678571428571429,0.0004959563615974062,63,4,5,0.004207995190862639,0.0012133078827517932
Xbox One,0.5436746987951807,0.0005502949762352362,83,4,5,0.004508566275924256,0.0003610395309663931
Dynamic array,0.8181818181818182,7.937230121840091e-05,11,4,5,0.0006011421701232341,6.0646811978963554e-05
Google Fusion Tables,0.21875,6.165902134921675e-05,4,4,5,0.00030057108506161706,6.0292412317144604e-05
Recursion,0.8428571428571429,0.001015183875138067,35,4,5,0.0018034265103697023,0.00015431502641459306
Dividend,0.9047619047619048,0.0013024481922362294,21,4,5,0.0024045686804929365,0.0008045497161545399
Cloud storage,0.5357142857142857,0.00010356169924465687,7,4,5,0.0006011421701232341,6.78263258093894e-05
Medical device,0.7857142857142857,8.817655578789183e-05,7,4,5,0.0009017132551848512,0.0002543181794347716
Network switch,0.75,7.101315629743724e-05,4,4,5,0.0006011421701232341,0.00010310879754923461
Digital curation,0.4166666666666667,0.0003720638336022952,3,4,5,0.00030057108506161706,6.295407900324436e-05
Price index,0.55,6.321101848073418e-05,5,4,5,0.0006011421701232341,0.0007306125238535658
Express.js,0.375,0.04195804195804196,2,2,3,0.0006011421701232341,5.8072052407148244e-05
European Union competition law,1.0,8.012820512820513e-05,1,4,4,0.00030057108506161706,6.071608242388658e-05
BBC,0.6885245901639344,0.0011978347047245559,61,4,5,0.0033062819356777877,0.00028480219559448653
System administrator,0.7454545454545455,0.0012206271420230378,55,4,5,0.0018034265103697023,0.00039163672363124325
Greater Austin,0.625,4.75042765132538e-05,4,4,5,0.0009017132551848512,7.800716489766971e-05
Programmable logic controller,0.555921052631579,0.0005079347567535532,38,4,5,0.0006011421701232341,0.0004500477301695415
Mesh networking,0.6363636363636364,0.00023005593482930864,11,4,5,0.0015028554253080852,0.0001258898513321878
Mass media,0.6547619047619048,0.0014526422892283957,42,4,5,0.006011421701232341,0.0007163150889592042
Doctorate,0.5714285714285714,6.75859988334318e-05,14,4,5,0.0033062819356777877,0.00040919933169709894
CenturyLink,0.7142857142857143,0.0019701796460399696,7,3,5,0.0012022843402464682,0.00010797819652244196
"Yamato, Kanagawa",0.8125,4.145304888703401e-05,8,4,5,0.00030057108506161706,6.05894629638172e-05
Code,0.7631578947368421,0.0003664816996346856,19,4,5,0.0024045686804929365,0.0012902011169071922
Flash Video,0.625,9.201441720959825e-05,10,4,5,0.0009017132551848512,6.708216518339094e-05
MongoDB,0.6979166666666666,0.046416546538160644,24,2,5,0.0018034265103697023,0.00012720067898947158
Multichannel video programming distributor,0.6875,0.00028151589667559074,8,4,5,0.00030057108506161706,8.535517084178116e-05
Unix,0.6278735632183908,0.0009806166983406272,87,4,5,0.009317703636910129,0.000551795076809129
Music video,0.55,3.850117909042394e-05,5,4,5,0.0006011421701232341,6.832620892199552e-05
Paramount Pictures,0.5454545454545454,0.00018203350606624412,11,4,5,0.0006011421701232341,7.586332070856088e-05
List of cities by GDP,0.8333333333333334,6.592037539330987e-05,6,4,5,0.0009017132551848512,0.0001486955676718686
Will it play in Peoria?,0.6666666666666666,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
Directed graph,0.75,0.00010302197802197804,2,4,5,0.00030057108506161706,5.7454587058314425e-05
Voxer,0.46875,0.0016037314368274028,16,3,5,0.00030057108506161706,5.442566626302035e-05
Pascal (programming language),0.8315217391304348,0.0003620881342006644,46,4,5,0.004207995190862639,0.00023653580416419138
Virgin Mobile,0.5,9.426847662141779e-05,1,4,4,0.00030057108506161706,5.52470749751916e-05
Standard Template Library,0.8365384615384616,0.0005010628368117247,26,4,5,0.00030057108506161706,7.93850714196424e-05
"Dwight D. Eisenhower Presidential Library, Museum and Boyhood Home",0.5,0.00026709401709401707,1,4,4,0.00030057108506161706,6.533727240631846e-05
Fiber-optic communication,0.78125,0.00013743011915526534,8,4,5,0.0006011421701232341,0.00013255595655083316
Return on investment,0.8,0.00013991928010880072,10,4,5,0.0006011421701232341,0.00021467875506643366
Don't be evil,0.3815789473684211,0.000795962368135601,19,3,5,0.0009017132551848512,8.735117077095724e-05
Animation,0.6583333333333333,0.0005408543895854609,15,4,5,0.0021039975954313195,0.0002800126041792691
Dynamic HTML,0.3541666666666667,0.00071115700358598,18,4,5,0.0009017132551848512,6.976659161362077e-05
Marconi Prize,0.20833333333333334,9.260345835479321e-05,6,4,5,0.00030057108506161706,6.425280666129331e-05
Richard M. Schulze,0.375,0.000246276395173454,2,4,5,0.00030057108506161706,6.0246779422094485e-05
Data storage device,0.7658730158730159,0.001093116270832049,63,4,5,0.0066125638713555755,0.0013430928396632451
Public broadcasting,0.5869565217391305,0.0008137485542261977,23,4,5,0.0030057108506161704,0.0003193650685653498
Distributed transaction,0.6666666666666666,0.0003461638077022693,6,4,5,0.0006011421701232341,8.90420078409521e-05
Packet radio,0.625,0.00014080815516222215,4,4,5,0.00030057108506161706,6.092015508504396e-05
Stateless protocol,0.5416666666666666,0.00023946185345527694,6,4,5,0.0006011421701232341,8.536690817942756e-05
List of countries by intentional homicide rate,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Java version history,0.4791666666666667,0.0002051977215133999,12,4,5,0.00030057108506161706,6.983316201518803e-05
Developing country,0.8175675675675675,0.00018910914454963295,37,4,5,0.0036068530207394047,0.0011659423420071202
Motto,0.6666666666666666,0.00013748706004140785,6,4,5,0.0006011421701232341,8.474711174341626e-05
Computer keyboard,0.835,0.0016993600964739916,150,4,5,0.005710850616170724,0.0010616291989848567
Office of Management and Budget,0.7631578947368421,0.0007295227053437706,19,4,5,0.0030057108506161704,0.0006830872072466866
Deerfield High School (Illinois),0.25,0.0003605769230769231,2,4,5,0.00030057108506161706,6.566753053116802e-05
Theoretical physics,0.4166666666666667,0.0004348215886677426,3,4,5,0.00030057108506161706,6.220014254349627e-05
BlackBerry Leap,0.625,0.00012863390789812193,2,4,5,0.0006011421701232341,7.221274660233118e-05
Cloud computing,0.7236842105263158,0.0022698175535610854,57,3,5,0.0063119927862939585,0.00031455017564051155
Journalism,0.5833333333333334,0.003303062678062678,3,3,5,0.0012022843402464682,0.0001495472122818948
Waterfall model,0.7166666666666667,0.0020091763690255554,15,4,5,0.0012022843402464682,0.00020236957582528672
Journalist,0.40625,0.0006391884864107085,8,4,5,0.0021039975954313195,0.0001419900506512142
Logic,0.8333333333333334,0.0022283097401082463,75,4,5,0.007514277126540426,0.002158476580613007
Data transmission,0.8629032258064516,0.0008211973384353861,31,4,5,0.0033062819356777877,0.0007929817933155288
Domain name,0.6314935064935064,0.001240232978524238,77,4,5,0.0024045686804929365,0.00030250756252537273
GE Healthcare,0.35,7.820751747877255e-05,5,4,5,0.00030057108506161706,6.313079397062815e-05
Michel Bréal,0.425,0.00033512919935707673,10,4,5,0.00030057108506161706,0.00010751755815211266
German Americans,0.7777777777777778,0.00011525142882683369,9,4,5,0.0012022843402464682,0.0001563762222834702
Information Age,0.75,0.000707760085512485,49,4,5,0.0012022843402464682,0.00026338338737881024
Universal Studios Japan,0.675,0.00010029175852387729,10,4,5,0.0006011421701232341,7.065610797750036e-05
Live television,0.6964285714285714,0.0007961904184165091,14,4,5,0.0009017132551848512,0.00034259017405507345
Charles Geschke,0.4166666666666667,9.930937991578723e-05,6,4,5,0.0009017132551848512,0.00011178427972026206
Software design,0.9230769230769231,0.0008914029166579076,13,4,5,0.0018034265103697023,0.00017833118818960707
Filmmaking,0.6818181818181818,0.00016549098290073646,11,4,5,0.0015028554253080852,0.00031392914895994557
Indigenous peoples of California,0.4444444444444444,2.9541822847362944e-05,9,4,5,0.0009017132551848512,0.00011755556943594109
Global Positioning System,0.7432432432432432,0.00028240071269271206,37,4,5,0.0036068530207394047,0.0006557982416749377
Accelerometer,0.6354166666666666,0.0002286433390013926,48,4,5,0.0012022843402464682,0.00022682574032161643
"Java Platform, Enterprise Edition",0.625,0.00012693913138719505,6,4,5,0.0009017132551848512,7.393467001270352e-05
Paywall,0.8295454545454546,0.0002588477044723745,22,4,5,0.0009017132551848512,0.00011574705155053393
Huawei,0.6916666666666667,0.0003339883084135919,30,4,5,0.0021039975954313195,0.0002694717005785518
Map projection,0.8333333333333334,0.00018124796927883598,6,4,5,0.0006011421701232341,0.0003324990787950274
User-generated content,0.65,0.0004355262180138963,10,4,5,0.0015028554253080852,0.00011334301239395511
Natural language processing,0.7083333333333334,0.0008095537751894806,6,4,5,0.0009017132551848512,8.27463186671209e-05
Adobe Creative Cloud,0.4166666666666667,9.170828535817094e-05,6,4,5,0.0009017132551848512,8.023688628307666e-05
Smart speaker,0.5,0.00027432945053082355,4,4,5,0.0006011421701232341,8.30915559623496e-05
Web development,0.7302631578947368,0.005241955398946634,38,3,5,0.0036068530207394047,0.00020881189377618985
Video game design,0.4375,0.0001167674669877737,12,4,5,0.0009017132551848512,7.794115590268195e-05
Brian McAuley,0.25,0.00017806267806267804,1,4,4,0.00030057108506161706,6.032177106102165e-05
Heliograph,0.8333333333333334,0.00014784314126419388,9,4,5,0.0009017132551848512,0.0002943048792531875
Brand,0.6851851851851852,0.0006862061573080117,27,4,5,0.0030057108506161704,0.00045048959451520626
Feature film,0.625,0.00011271537292117588,12,4,5,0.0012022843402464682,0.00011555508893816314
